model,noise_type,noise_level,fold,train_size,val_size,actual_noise_pct,runtime_seconds,accuracy,f1_macro,f1_weighted,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1,precision_class_2,recall_class_2,f1_class_2,support_class_2,precision_class_3,recall_class_3,f1_class_3,support_class_3,precision_class_4,recall_class_4,f1_class_4,support_class_4,precision_class_5,recall_class_5,f1_class_5,support_class_5,precision_class_6,recall_class_6,f1_class_6,support_class_6,ensemble,domain,ram_gb,precision_class_7,recall_class_7,f1_class_7,support_class_7,precision_class_8,recall_class_8,f1_class_8,support_class_8,precision_class_9,recall_class_9,f1_class_9,support_class_9
Voting_Image,asymmetric,0.1,3,12960,3240,9.62962962962963,97.29081964492798,0.9234567901234568,0.9195307228166552,0.9229832971778342,0.9117647058823528,0.9472222222222222,0.9291553133514986,360,0.956639566395664,0.9805555555555556,0.9684499314128944,360,0.9093333333333332,0.9472222222222222,0.927891156462585,360,0.8825622775800712,0.8266666666666667,0.8537005163511188,300,0.9056603773584906,0.96,0.9320388349514565,300,0.8821138211382114,0.9041666666666668,0.8930041152263375,240,0.906810035842294,0.8433333333333334,0.8739205526770294,300,Voting,Image,,0.943089430894309,0.9666666666666668,0.9547325102880658,360.0,0.911660777385159,0.86,0.8850771869639794,300.0,0.9971098265895952,0.9583333333333334,0.9773371104815864,360.0
Voting_Image,asymmetric,0.1,4,12960,3240,10.15432098765432,97.49672722816469,0.9361111111111112,0.93417421711287,0.9359054572390718,0.9148936170212766,0.9555555555555556,0.9347826086956522,360,0.9591280653950952,0.9777777777777776,0.968363136176066,360,0.9243243243243244,0.95,0.936986301369863,360,0.921146953405018,0.8566666666666667,0.8877374784110535,300,0.935483870967742,0.9666666666666668,0.9508196721311476,300,0.9559471365638766,0.9041666666666668,0.9293361884368307,240,0.9263157894736842,0.88,0.9025641025641026,300,Voting,Image,,0.9402173913043478,0.9611111111111112,0.9505494505494504,360.0,0.8942307692307693,0.93,0.9117647058823528,300.0,0.9884393063583816,0.95,0.9688385269121812,360.0
Voting_Image,asymmetric,0.2,0,12960,3240,20.66358024691358,102.04050040245056,0.925,0.9219611805636015,0.9248053747953796,0.9105691056910568,0.9333333333333332,0.9218106995884774,360,0.9773371104815864,0.9583333333333334,0.967741935483871,360,0.9066666666666666,0.9444444444444444,0.9251700680272108,360,0.8805460750853242,0.86,0.8701517706576728,300,0.9119496855345912,0.9666666666666668,0.9385113268608414,300,0.9117647058823528,0.9041666666666668,0.9079497907949792,240,0.8993055555555556,0.8633333333333333,0.8809523809523809,300,Voting,Image,,0.95,0.95,0.95,360.0,0.889273356401384,0.8566666666666667,0.8726655348047538,300.0,0.988795518207283,0.9805555555555556,0.98465829846583,360.0
Voting_Image,asymmetric,0.2,1,12960,3240,20.2391975308642,102.869478225708,0.9182098765432098,0.9145934676593026,0.9177755996044968,0.9338842975206612,0.9416666666666668,0.9377593360995852,360,0.9555555555555556,0.9555555555555556,0.9555555555555556,360,0.8882978723404256,0.9277777777777778,0.907608695652174,360,0.8810408921933085,0.79,0.8330404217926186,300,0.9022082018927444,0.9533333333333334,0.9270664505672608,300,0.9210526315789472,0.875,0.8974358974358975,240,0.8910891089108911,0.9,0.8955223880597015,300,Voting,Image,,0.943089430894309,0.9666666666666668,0.9547325102880658,360.0,0.8637873754152824,0.8666666666666667,0.8652246256239601,300.0,0.980225988700565,0.9638888888888888,0.9719887955182072,360.0
Voting_Image,asymmetric,0.2,2,12960,3240,19.405864197530864,98.74046754837036,0.9351851851851852,0.9332250045468268,0.9350136839970852,0.9375,0.9583333333333334,0.9478021978021978,360,0.9453551912568308,0.9611111111111112,0.953168044077135,360,0.9026315789473685,0.9527777777777776,0.927027027027027,360,0.9333333333333332,0.8866666666666667,0.9094017094017094,300,0.9233226837060704,0.9633333333333334,0.9429037520391516,300,0.9508928571428572,0.8875,0.918103448275862,240,0.9363957597173144,0.8833333333333333,0.9090909090909092,300,Voting,Image,,0.9424657534246575,0.9555555555555556,0.9489655172413792,360.0,0.903654485049834,0.9066666666666666,0.9051580698835274,300.0,0.9774647887323944,0.9638888888888888,0.9706293706293706,360.0
Voting_Image,asymmetric,0.2,3,12960,3240,19.945987654320987,98.1152286529541,0.9098765432098764,0.9056590421487402,0.9093278882387618,0.913978494623656,0.9444444444444444,0.9289617486338798,360,0.9587912087912088,0.9694444444444444,0.9640883977900552,360,0.8970189701897019,0.9194444444444444,0.9080932784636488,360,0.8356164383561644,0.8133333333333334,0.8243243243243243,300,0.897196261682243,0.96,0.927536231884058,300,0.8978723404255319,0.8791666666666667,0.888421052631579,240,0.895910780669145,0.8033333333333333,0.8471001757469244,300,Voting,Image,,0.9115281501340484,0.9444444444444444,0.927694406548431,360.0,0.8703071672354948,0.85,0.8600337268128162,300.0,0.9914772727272728,0.9694444444444444,0.9803370786516854,360.0
Voting_Image,asymmetric,0.2,4,12960,3240,19.33641975308642,102.17006874084473,0.9212962962962964,0.9184094117916536,0.9209550349048748,0.9191374663072776,0.9472222222222222,0.93296853625171,360,0.953168044077135,0.9611111111111112,0.9571230982019364,360,0.8979057591623036,0.9527777777777776,0.9245283018867924,360,0.8955223880597015,0.8,0.8450704225352113,300,0.9085173501577288,0.96,0.93354943273906,300,0.954954954954955,0.8833333333333333,0.9177489177489178,240,0.9145907473309608,0.8566666666666667,0.8846815834767642,300,Voting,Image,,0.927027027027027,0.9527777777777776,0.9397260273972604,360.0,0.846875,0.9033333333333332,0.8741935483870967,300.0,0.9942196531791908,0.9555555555555556,0.9745042492917848,360.0
Voting_Image,asymmetric,0.3,0,12960,3240,30.10030864197531,99.9343194961548,0.8916666666666667,0.8891008925999925,0.8916835371154277,0.8703703703703703,0.9138888888888888,0.8915989159891599,360,0.9588235294117649,0.9055555555555556,0.9314285714285714,360,0.8589743589743589,0.9305555555555556,0.8933333333333333,360,0.8709677419354839,0.81,0.8393782383419689,300,0.8819875776397516,0.9466666666666668,0.9131832797427653,300,0.918918918918919,0.85,0.8831168831168831,240,0.8300653594771242,0.8466666666666667,0.8382838283828383,300,Voting,Image,,0.9192200557103064,0.9166666666666666,0.917941585535466,360.0,0.8394648829431438,0.8366666666666667,0.8380634390651085,300.0,0.9652173913043478,0.925,0.9446808510638298,360.0
Voting_Image,asymmetric,0.3,1,12960,3240,29.390432098765437,100.630362033844,0.8922839506172839,0.887695284860253,0.8917734537147779,0.9123287671232876,0.925,0.9186206896551724,360,0.9544159544159544,0.9305555555555556,0.9423347398030942,360,0.8605263157894737,0.9083333333333332,0.8837837837837837,360,0.8475836431226765,0.76,0.8014059753954306,300,0.8708708708708709,0.9666666666666668,0.9162717219589256,300,0.90521327014218,0.7958333333333333,0.8470066518847007,240,0.8660130718954249,0.8833333333333333,0.8745874587458746,300,Voting,Image,,0.925207756232687,0.9277777777777778,0.926490984743412,360.0,0.8064516129032258,0.8333333333333334,0.819672131147541,300.0,0.9548022598870056,0.9388888888888888,0.9467787114845938,360.0
Voting_Image,asymmetric,0.3,2,12960,3240,29.791666666666668,100.46541976928712,0.8987654320987655,0.8949358956689627,0.898129053391037,0.9074074074074074,0.9527777777777776,0.929539295392954,360,0.9411764705882352,0.9333333333333332,0.9372384937238494,360,0.8796791443850267,0.9138888888888888,0.896457765667575,360,0.8581560283687943,0.8066666666666666,0.8316151202749141,300,0.8878504672897196,0.95,0.9178743961352656,300,0.8938053097345132,0.8416666666666667,0.8669527896995708,240,0.8807017543859649,0.8366666666666667,0.8581196581196581,300,Voting,Image,,0.898936170212766,0.9388888888888888,0.9184782608695652,360.0,0.8829787234042553,0.83,0.8556701030927835,300.0,0.9387186629526464,0.9361111111111112,0.9374130737134908,360.0
Voting_Image,asymmetric,0.3,3,12960,3240,29.28240740740741,103.76277256011964,0.8891975308641975,0.8837450186016053,0.8879193389301839,0.9021739130434784,0.9222222222222224,0.912087912087912,360,0.936986301369863,0.95,0.9434482758620688,360,0.8776595744680851,0.9166666666666666,0.8967391304347826,360,0.8345588235294118,0.7566666666666667,0.7937062937062938,300,0.8533724340175953,0.97,0.9079563182527302,300,0.8888888888888888,0.8333333333333334,0.8602150537634409,240,0.8546712802768166,0.8233333333333334,0.8387096774193549,300,Voting,Image,,0.9166666666666666,0.9472222222222222,0.9316939890710384,360.0,0.868421052631579,0.77,0.8162544169611308,300.0,0.9289617486338798,0.9444444444444444,0.9366391184573004,360.0
Voting_Image,asymmetric,0.3,4,12960,3240,30.27777777777777,102.93479824066162,0.8827160493827161,0.8782083889464033,0.8817865828629574,0.8862433862433863,0.9305555555555556,0.907859078590786,360,0.9327731092436976,0.925,0.9288702928870292,360,0.8703703703703703,0.9138888888888888,0.8915989159891599,360,0.8692307692307693,0.7533333333333333,0.8071428571428572,300,0.8323529411764706,0.9433333333333334,0.884375,300,0.9285714285714286,0.8125,0.8666666666666667,240,0.8581560283687943,0.8066666666666666,0.8316151202749141,300,Voting,Image,,0.884514435695538,0.9361111111111112,0.9095816464237516,360.0,0.8293515358361775,0.81,0.8195615514333895,300.0,0.9335180055401662,0.9361111111111112,0.9348127600554784,360.0
Voting_Image,asymmetric,0.4,0,12960,3240,39.513888888888886,99.66702675819396,0.7916666666666666,0.7857113840158186,0.7909597197628842,0.8102564102564103,0.8777777777777778,0.8426666666666667,360,0.9099378881987578,0.8138888888888889,0.8592375366568915,360,0.7769230769230769,0.8416666666666667,0.808,360,0.7418181818181818,0.68,0.7095652173913043,300,0.7477203647416414,0.82,0.7821939586645469,300,0.7553648068669528,0.7333333333333333,0.7441860465116279,240,0.7727272727272727,0.7933333333333333,0.7828947368421053,300,Voting,Image,,0.8668639053254438,0.8138888888888889,0.839541547277937,360.0,0.7022058823529411,0.6366666666666667,0.6678321678321678,300.0,0.7963446475195822,0.8472222222222222,0.8209959623149394,360.0
Voting_Image,asymmetric,0.4,1,12960,3240,40.08487654320987,100.71067762374878,0.7611111111111111,0.7549925045885776,0.7599513429447758,0.8310991957104558,0.8611111111111112,0.8458390177353342,360,0.8646864686468647,0.7277777777777777,0.7903469079939668,360,0.7027707808564232,0.775,0.7371202113606341,360,0.6476868327402135,0.6066666666666667,0.6265060240963856,300,0.7420289855072464,0.8533333333333334,0.7937984496124031,300,0.7783251231527094,0.6583333333333333,0.7133182844243793,240,0.7541528239202658,0.7566666666666667,0.7554076539101497,300,Voting,Image,,0.8087431693989071,0.8222222222222222,0.8154269972451791,360.0,0.6771929824561403,0.6433333333333333,0.6598290598290598,300.0,0.7849740932642487,0.8416666666666667,0.8123324396782842,360.0
Voting_Image,asymmetric,0.4,2,12960,3240,39.41358024691358,100.6766800880432,0.7969135802469136,0.7910468037712082,0.795115761232493,0.7974358974358975,0.8638888888888889,0.8293333333333334,360,0.8575581395348837,0.8194444444444444,0.8380681818181818,360,0.7821782178217822,0.8777777777777778,0.8272251308900523,360,0.7791666666666667,0.6233333333333333,0.6925925925925925,300,0.7465940054495913,0.9133333333333332,0.8215892053973014,300,0.8652849740932642,0.6958333333333333,0.7713625866050808,240,0.7628865979381443,0.74,0.751269035532995,300,Voting,Image,,0.835195530726257,0.8305555555555556,0.8328690807799443,360.0,0.726962457337884,0.71,0.718381112984823,300.0,0.8277777777777777,0.8277777777777777,0.8277777777777777,360.0
Voting_Image,asymmetric,0.4,3,12960,3240,39.96141975308642,103.79350399971008,0.7570987654320988,0.7483793556109027,0.7541904404856477,0.8078947368421052,0.8527777777777777,0.8297297297297297,360,0.8643067846607669,0.8138888888888889,0.8383404864091559,360,0.753731343283582,0.8416666666666667,0.7952755905511811,360,0.6895161290322581,0.57,0.6240875912408759,300,0.7150259067357513,0.92,0.8046647230320699,300,0.8071065989847716,0.6625,0.7276887871853547,240,0.7071428571428572,0.66,0.6827586206896552,300,Voting,Image,,0.7794117647058824,0.7361111111111112,0.7571428571428571,360.0,0.6267605633802817,0.5933333333333334,0.6095890410958904,300.0,0.7890625,0.8416666666666667,0.8145161290322581,360.0
Voting_Image,asymmetric,0.4,4,12960,3240,40.223765432098766,100.79897570610046,0.7712962962962963,0.7646194748784086,0.7700401624687717,0.7716535433070866,0.8166666666666667,0.7935222672064778,360,0.807799442896936,0.8055555555555556,0.8066759388038943,360,0.759493670886076,0.8333333333333334,0.7947019867549668,360,0.7340823970037453,0.6533333333333333,0.691358024691358,300,0.7798165137614679,0.85,0.8133971291866029,300,0.7487179487179487,0.6083333333333333,0.671264367816092,240,0.7269736842105263,0.7366666666666667,0.7317880794701986,300,Voting,Image,,0.8174157303370787,0.8083333333333333,0.8128491620111732,360.0,0.7055016181229773,0.7266666666666667,0.715927750410509,300.0,0.829971181556196,0.8,0.8147100424328148,360.0
Stacking_Image,symmetric,0.0,0,12960,3240,0.0,764.112802028656,0.9367283950617284,0.9340640027723058,0.9368148304779522,0.9413407821229052,0.9361111111111112,0.9387186629526464,360,0.9858356940509916,0.9666666666666668,0.976157082748948,360,0.924119241192412,0.9472222222222222,0.935528120713306,360,0.8488745980707395,0.88,0.8641571194762684,300,0.96,0.96,0.96,300,0.904,0.9416666666666668,0.9224489795918368,240,0.910958904109589,0.8866666666666667,0.8986486486486487,300,Stacking,Image,1.2854272,0.9748603351955308,0.9694444444444444,0.9721448467966574,360.0,0.903448275862069,0.8733333333333333,0.888135593220339,300.0,0.9860724233983288,0.9833333333333332,0.9847009735744088,360.0
Stacking_Image,symmetric,0.0,1,12960,3240,0.0,763.1497852802277,0.9398148148148148,0.9372081352266544,0.939735711385302,0.949438202247191,0.9388888888888888,0.9441340782122905,360,0.9668508287292816,0.9722222222222222,0.969529085872576,360,0.9066666666666666,0.9444444444444444,0.9251700680272108,360,0.8943661971830986,0.8466666666666667,0.8698630136986302,300,0.9767441860465116,0.98,0.978369384359401,300,0.9152542372881356,0.9,0.907563025210084,240,0.9324324324324323,0.92,0.9261744966442952,300,Stacking,Image,1.490231296,0.9699453551912568,0.9861111111111112,0.977961432506887,360.0,0.8785942492012779,0.9166666666666666,0.8972267536704731,300.0,0.9886039886039886,0.9638888888888888,0.9760900140646976,360.0
Stacking_Image,symmetric,0.0,2,12960,3240,0.0,767.8245985507965,0.9425925925925924,0.9407810616235692,0.9425123003802393,0.9381720430107529,0.9694444444444444,0.953551912568306,360,0.951219512195122,0.975,0.9629629629629628,360,0.9237057220708448,0.9416666666666668,0.9325997248968364,360,0.9251700680272108,0.9066666666666666,0.915824915824916,300,0.9566666666666668,0.9566666666666668,0.9566666666666668,300,0.9330543933054394,0.9291666666666668,0.931106471816284,240,0.939929328621908,0.8866666666666667,0.9125214408233276,300,Stacking,Image,1.585389568,0.96398891966759,0.9666666666666668,0.9653259361997226,360.0,0.8980263157894737,0.91,0.9039735099337748,300.0,0.9857549857549858,0.9611111111111112,0.9732770745428974,360.0
Stacking_Image,symmetric,0.0,3,12960,3240,0.0,764.2954933643341,0.9314814814814816,0.9279165872985148,0.9312537197643886,0.929539295392954,0.9527777777777776,0.9410150891632372,360,0.9673024523160764,0.9861111111111112,0.9766162310866576,360,0.9313186813186812,0.9416666666666668,0.93646408839779,360,0.8552631578947368,0.8666666666666667,0.8609271523178808,300,0.9442622950819672,0.96,0.9520661157024792,300,0.8875502008032129,0.9208333333333332,0.9038854805725972,240,0.9131944444444444,0.8766666666666667,0.8945578231292517,300,Stacking,Image,1.630019584,0.9561643835616438,0.9694444444444444,0.9627586206896552,360.0,0.9064748201438848,0.84,0.8719723183391004,300.0,0.9914529914529916,0.9666666666666668,0.978902953586498,360.0
Stacking_Image,symmetric,0.0,4,12960,3240,0.0,769.2291948795319,0.9382716049382716,0.9362103693084224,0.938192380038166,0.929539295392954,0.9527777777777776,0.9410150891632372,360,0.956639566395664,0.9805555555555556,0.9684499314128944,360,0.9272237196765498,0.9555555555555556,0.9411764705882352,360,0.9119718309859156,0.8633333333333333,0.886986301369863,300,0.9407894736842104,0.9533333333333334,0.9470198675496688,300,0.9521739130434784,0.9125,0.9319148936170212,240,0.9405594405594404,0.8966666666666666,0.9180887372013652,300,Stacking,Image,1.736404992,0.9530386740331492,0.9583333333333334,0.9556786703601108,360.0,0.873015873015873,0.9166666666666666,0.8943089430894309,300.0,0.9914285714285714,0.9638888888888888,0.9774647887323944,360.0
Stacking_Image,symmetric,0.1,0,12960,3240,10.339506172839506,1191.4500555992126,0.9435185185185184,0.9409622502982632,0.9434491781577384,0.9410112359550562,0.9305555555555556,0.935754189944134,360,0.9833333333333332,0.9833333333333332,0.9833333333333332,360,0.9299191374663072,0.9583333333333334,0.9439124487004104,360,0.9041095890410958,0.88,0.8918918918918919,300,0.954248366013072,0.9733333333333334,0.9636963696369636,300,0.925311203319502,0.9291666666666668,0.9272349272349272,240,0.9072847682119204,0.9133333333333332,0.9102990033222592,300,Stacking,Image,1.765380096,0.9776536312849162,0.9722222222222222,0.9749303621169916,360.0,0.8956228956228957,0.8866666666666667,0.8911222780569514,300.0,0.9915966386554622,0.9833333333333332,0.98744769874477,360.0
Stacking_Image,symmetric,0.1,1,12960,3240,10.501543209876544,1204.472375869751,0.9376543209876544,0.9350453213656597,0.9376460466809764,0.9472222222222222,0.9472222222222222,0.9472222222222222,360,0.9668508287292816,0.9722222222222222,0.969529085872576,360,0.9018567639257294,0.9444444444444444,0.9226594301221168,360,0.8969072164948454,0.87,0.883248730964467,300,0.9697986577181208,0.9633333333333334,0.9665551839464884,300,0.9188034188034188,0.8958333333333334,0.9071729957805909,240,0.9228187919463088,0.9166666666666666,0.919732441471572,300,Stacking,Image,1.776152576,0.96986301369863,0.9833333333333332,0.976551724137931,360.0,0.8786885245901639,0.8933333333333333,0.8859504132231405,300.0,0.9857142857142858,0.9583333333333334,0.971830985915493,360.0
Stacking_Image,symmetric,0.1,2,12960,3240,10.123456790123456,1184.5273885726929,0.946604938271605,0.9449143671377452,0.9465993509921136,0.953168044077135,0.9611111111111112,0.9571230982019364,360,0.9642857142857144,0.975,0.9696132596685084,360,0.9122340425531916,0.9527777777777776,0.9320652173913044,360,0.9337979094076656,0.8933333333333333,0.9131175468483816,300,0.9504950495049505,0.96,0.9552238805970148,300,0.9451476793248944,0.9333333333333332,0.939203354297694,240,0.9370629370629372,0.8933333333333333,0.9146757679180888,300,Stacking,Image,1.589776384,0.9747899159663864,0.9666666666666668,0.9707112970711296,360.0,0.8952380952380953,0.94,0.9170731707317074,300.0,0.9914772727272728,0.9694444444444444,0.9803370786516854,360.0
Stacking_Image,symmetric,0.1,3,12960,3240,9.62962962962963,1165.385241508484,0.9299382716049382,0.9263469642734968,0.9296392919844833,0.9245283018867924,0.9527777777777776,0.9384404924760602,360,0.962059620596206,0.9861111111111112,0.9739368998628258,360,0.931129476584022,0.9388888888888888,0.9349930843706776,360,0.8648648648648649,0.8533333333333334,0.8590604026845637,300,0.9311475409836064,0.9466666666666668,0.9388429752066116,300,0.888,0.925,0.9061224489795918,240,0.9119718309859156,0.8633333333333333,0.886986301369863,300,Stacking,Image,1.457672192,0.9486486486486486,0.975,0.9616438356164384,360.0,0.9113475177304964,0.8566666666666667,0.8831615120274914,300.0,0.9942857142857144,0.9666666666666668,0.9802816901408452,360.0
Stacking_Image,symmetric,0.1,4,12960,3240,10.15432098765432,1181.5755906105042,0.9358024691358025,0.9335133290403326,0.9357937463494228,0.9293478260869564,0.95,0.9395604395604396,360,0.9618528610354224,0.9805555555555556,0.9711141678129298,360,0.935933147632312,0.9333333333333332,0.9346314325452016,360,0.8762886597938144,0.85,0.8629441624365483,300,0.9451612903225808,0.9766666666666668,0.960655737704918,300,0.9559471365638766,0.9041666666666668,0.9293361884368307,240,0.9136212624584718,0.9166666666666666,0.9151414309484192,300,Stacking,Image,1.528168448,0.9638888888888888,0.9638888888888888,0.9638888888888888,360.0,0.864951768488746,0.8966666666666666,0.8805237315875614,300.0,0.9971098265895952,0.9583333333333334,0.9773371104815864,360.0
Stacking_Image,symmetric,0.2,0,12960,3240,20.66358024691358,1402.1694447994232,0.9299382716049382,0.927178885705178,0.9299510207045382,0.919889502762431,0.925,0.922437673130194,360,0.9719887955182072,0.9638888888888888,0.9679218967921897,360,0.9237057220708448,0.9416666666666668,0.9325997248968364,360,0.8478964401294499,0.8733333333333333,0.8604269293924466,300,0.9475409836065574,0.9633333333333334,0.9553719008264464,300,0.902834008097166,0.9291666666666668,0.915811088295688,240,0.92226148409894,0.87,0.8953687821612349,300,Stacking,Image,1.588420608,0.9694444444444444,0.9694444444444444,0.9694444444444444,360.0,0.8779661016949153,0.8633333333333333,0.8705882352941177,300.0,0.9887323943661972,0.975,0.9818181818181818,360.0
Stacking_Image,symmetric,0.2,1,12960,3240,20.2391975308642,1403.7998614311218,0.9342592592592592,0.9314954716599948,0.9341744506263354,0.9439775910364144,0.9361111111111112,0.9400278940027894,360,0.9536784741144414,0.9722222222222222,0.9628610729023384,360,0.9032258064516128,0.9333333333333332,0.918032786885246,360,0.9100719424460432,0.8433333333333334,0.8754325259515571,300,0.959731543624161,0.9533333333333334,0.9565217391304348,300,0.9071729957805909,0.8958333333333334,0.90146750524109,240,0.9144736842105264,0.9266666666666666,0.9205298013245032,300,Stacking,Image,1.48000768,0.9673024523160764,0.9861111111111112,0.9766162310866576,360.0,0.8717948717948718,0.9066666666666666,0.8888888888888888,300.0,0.9913793103448276,0.9583333333333334,0.9745762711864406,360.0
Stacking_Image,symmetric,0.2,2,12960,3240,19.405864197530864,1395.1139192581177,0.9376543209876544,0.935612626493016,0.937602407698538,0.934959349593496,0.9583333333333334,0.9465020576131687,360,0.9456521739130436,0.9666666666666668,0.956043956043956,360,0.918032786885246,0.9333333333333332,0.9256198347107438,360,0.9333333333333332,0.8866666666666667,0.9094017094017094,300,0.959866220735786,0.9566666666666668,0.9582637729549248,300,0.9020408163265308,0.9208333333333332,0.911340206185567,240,0.9397163120567376,0.8833333333333333,0.9106529209621992,300,Stacking,Image,1.417117696,0.9614325068870524,0.9694444444444444,0.9654218533886584,360.0,0.8878205128205128,0.9233333333333332,0.9052287581699346,300.0,0.98005698005698,0.9555555555555556,0.9676511954992968,360.0
Stacking_Image,symmetric,0.2,3,12960,3240,19.945987654320987,1408.8772978782654,0.925925925925926,0.92255278846129,0.9257680858041112,0.9164420485175202,0.9444444444444444,0.9302325581395348,360,0.956639566395664,0.9805555555555556,0.9684499314128944,360,0.931129476584022,0.9388888888888888,0.9349930843706776,360,0.8653198653198653,0.8566666666666667,0.8609715242881072,300,0.922077922077922,0.9466666666666668,0.9342105263157896,300,0.9,0.9,0.9,240,0.9027777777777778,0.8666666666666667,0.8843537414965986,300,Stacking,Image,1.531703296,0.958217270194986,0.9555555555555556,0.956884561891516,360.0,0.891156462585034,0.8733333333333333,0.8821548821548821,300.0,0.9857549857549858,0.9611111111111112,0.9732770745428974,360.0
Stacking_Image,symmetric,0.2,4,12960,3240,19.33641975308642,1351.7966010570526,0.9299382716049382,0.9273719421927468,0.9298364356492346,0.9162162162162162,0.9416666666666668,0.9287671232876712,360,0.9616438356164384,0.975,0.9682758620689657,360,0.9042553191489362,0.9444444444444444,0.9239130434782608,360,0.9090909090909092,0.8333333333333334,0.8695652173913043,300,0.959731543624161,0.9533333333333334,0.9565217391304348,300,0.9230769230769232,0.9,0.9113924050632912,240,0.898989898989899,0.89,0.8944723618090452,300,Stacking,Image,1.634320384,0.952513966480447,0.9472222222222222,0.9498607242339832,360.0,0.8666666666666667,0.91,0.8878048780487805,300.0,0.9943181818181818,0.9722222222222222,0.9831460674157304,360.0
Stacking_Image,symmetric,0.3,0,12960,3240,30.10030864197531,1482.3821711540222,0.9265432098765432,0.9239109029234074,0.9265891809427564,0.9323943661971832,0.9194444444444444,0.925874125874126,360,0.9748603351955308,0.9694444444444444,0.9721448467966574,360,0.9081081081081082,0.9333333333333332,0.9205479452054794,360,0.8459016393442623,0.86,0.8528925619834711,300,0.9628378378378378,0.95,0.9563758389261744,300,0.9246861924686192,0.9208333333333332,0.9227557411273486,240,0.8786885245901639,0.8933333333333333,0.8859504132231405,300,Stacking,Image,1.522507776,0.9668508287292816,0.9722222222222222,0.969529085872576,360.0,0.8698630136986302,0.8466666666666667,0.8581081081081081,300.0,0.9776536312849162,0.9722222222222222,0.9749303621169916,360.0
Stacking_Image,symmetric,0.3,1,12960,3240,29.390432098765437,1474.473731994629,0.9212962962962964,0.9180162363289336,0.9212701448749931,0.9430199430199432,0.9194444444444444,0.9310829817158932,360,0.9611111111111112,0.9611111111111112,0.9611111111111112,360,0.8848167539267016,0.9388888888888888,0.9110512129380054,360,0.8586206896551725,0.83,0.8440677966101695,300,0.9659863945578232,0.9466666666666668,0.9562289562289562,300,0.9155555555555556,0.8583333333333333,0.886021505376344,240,0.8846153846153846,0.92,0.9019607843137256,300,Stacking,Image,1.512525824,0.958904109589041,0.9722222222222222,0.9655172413793104,360.0,0.8496732026143791,0.8666666666666667,0.858085808580858,300.0,0.971830985915493,0.9583333333333334,0.965034965034965,360.0
Stacking_Image,symmetric,0.3,2,12960,3240,29.791666666666668,1480.4732422828674,0.9311728395061728,0.9289276339992488,0.931089739831247,0.9326145552560648,0.9611111111111112,0.9466484268125857,360,0.945945945945946,0.9722222222222222,0.958904109589041,360,0.9088397790055248,0.9138888888888888,0.9113573407202216,360,0.902027027027027,0.89,0.8959731543624161,300,0.9523809523809524,0.9333333333333332,0.9427609427609428,300,0.8888888888888888,0.9333333333333332,0.9105691056910568,240,0.9195804195804196,0.8766666666666667,0.8976109215017065,300,Stacking,Image,1.623740416,0.9532967032967034,0.9638888888888888,0.9585635359116024,360.0,0.9054054054054054,0.8933333333333333,0.8993288590604027,300.0,0.982808022922636,0.9527777777777776,0.9675599435825106,360.0
Stacking_Image,symmetric,0.3,3,12960,3240,29.28240740740741,1475.8958222866058,0.9175925925925926,0.9136777544829988,0.917478490770402,0.9173553719008264,0.925,0.921161825726141,360,0.9645776566757494,0.9833333333333332,0.9738651994497936,360,0.9153005464480874,0.9305555555555556,0.9228650137741048,360,0.8664383561643836,0.8433333333333334,0.8547297297297297,300,0.9355932203389832,0.92,0.9277310924369748,300,0.868,0.9041666666666668,0.8857142857142857,240,0.8815331010452961,0.8433333333333334,0.8620102214650767,300,Stacking,Image,1.586802688,0.94579945799458,0.9694444444444444,0.9574759945130316,360.0,0.8552631578947368,0.8666666666666667,0.8609271523178808,300.0,0.9884726224783862,0.9527777777777776,0.9702970297029704,360.0
Stacking_Image,symmetric,0.3,4,12960,3240,30.27777777777777,1489.5385689735413,0.925925925925926,0.9232038685622138,0.925730700994906,0.9164420485175202,0.9444444444444444,0.9302325581395348,360,0.9405405405405406,0.9666666666666668,0.9534246575342464,360,0.9069148936170212,0.9472222222222222,0.9266304347826086,360,0.906810035842294,0.8433333333333334,0.8739205526770294,300,0.959731543624161,0.9533333333333334,0.9565217391304348,300,0.9330357142857144,0.8708333333333333,0.9008620689655172,240,0.9044368600682594,0.8833333333333333,0.893760539629005,300,Stacking,Image,1.665200128,0.9327956989247312,0.9638888888888888,0.9480874316939892,360.0,0.8640776699029126,0.89,0.8768472906403941,300.0,0.9885057471264368,0.9555555555555556,0.9717514124293786,360.0
Stacking_Image,symmetric,0.4,0,12960,3240,39.513888888888886,1576.5304381847382,0.9185185185185184,0.9150486668396228,0.9184562533581696,0.9207650273224044,0.9361111111111112,0.928374655647383,360,0.9666666666666668,0.9666666666666668,0.9666666666666668,360,0.907608695652174,0.9277777777777778,0.9175824175824177,360,0.8231511254019293,0.8533333333333334,0.8379705400981997,300,0.9527027027027029,0.94,0.9463087248322148,300,0.889795918367347,0.9083333333333332,0.8989690721649485,240,0.8976109215017065,0.8766666666666667,0.8870151770657673,300,Stacking,Image,1.902620672,0.953168044077135,0.9611111111111112,0.9571230982019364,360.0,0.8621908127208481,0.8133333333333334,0.8370497427101201,300.0,0.9802816901408452,0.9666666666666668,0.9734265734265736,360.0
