domain,model,ensemble,noise_type,noise_level,fold,train_size,actual_noise_pct,f1_macro,accuracy,source_file,source_path,who
UNKNOWN,Stacking,,asymmetric,0.2,2.0,80000.0,19.92625,0.8182100871633,0.8772,stacking_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results/checkpoints,Stacking
UNKNOWN,Stacking,,asymmetric,0.2,3.0,80000.0,20.09,0.8239648211281402,0.8793,stacking_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results/checkpoints,Stacking
UNKNOWN,Stacking,,asymmetric,0.2,4.0,80000.0,20.01875,0.8247189707651386,0.8819,stacking_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results/checkpoints,Stacking
UNKNOWN,Stacking,,asymmetric,0.3,0.0,80000.0,29.898750000000003,0.7742193644211653,0.84415,stacking_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results/checkpoints,Stacking
UNKNOWN,Stacking,,asymmetric,0.3,1.0,80000.0,30.05625,0.7859997918001354,0.84965,stacking_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results/checkpoints,Stacking
UNKNOWN,Stacking,,asymmetric,0.3,2.0,80000.0,30.03125,0.7866693553881828,0.8441,stacking_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results/checkpoints,Stacking
UNKNOWN,Stacking,,asymmetric,0.3,3.0,80000.0,29.98375,0.7641827419712569,0.84285,stacking_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results/checkpoints,Stacking
UNKNOWN,Stacking,,asymmetric,0.3,4.0,80000.0,30.051250000000003,0.7824696655790613,0.8456,stacking_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results/checkpoints,Stacking
UNKNOWN,Stacking,,asymmetric,0.4,0.0,80000.0,40.0825,0.6966043666508753,0.7921,stacking_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results/checkpoints,Stacking
UNKNOWN,Stacking,,asymmetric,0.4,1.0,80000.0,39.9325,0.669822441435677,0.7971,stacking_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results/checkpoints,Stacking
UNKNOWN,Stacking,,asymmetric,0.4,2.0,80000.0,40.21125,0.6812125261860054,0.79275,stacking_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results/checkpoints,Stacking
UNKNOWN,Stacking,,asymmetric,0.4,3.0,80000.0,40.08875,0.693306275540597,0.79305,stacking_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results/checkpoints,Stacking
UNKNOWN,Stacking,,asymmetric,0.4,4.0,80000.0,39.975,0.6743694969354685,0.7921,stacking_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results/checkpoints,Stacking
UNKNOWN,Stacking,,symmetric,0.0,0.0,80000.0,0.0,0.8883991441620723,0.92555,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,symmetric,0.0,1.0,80000.0,0.0,0.8889650753418392,0.92845,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,symmetric,0.0,2.0,80000.0,0.0,0.8835323747350419,0.9261,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,symmetric,0.0,3.0,80000.0,0.0,0.8875133811503207,0.92635,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,symmetric,0.0,4.0,80000.0,0.0,0.8988543711610585,0.92925,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,symmetric,0.1,0.0,80000.0,10.13875,0.8615318965249305,0.912,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,symmetric,0.1,1.0,80000.0,9.93625,0.8550878582159865,0.91455,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,symmetric,0.1,2.0,80000.0,10.19375,0.8501084729339075,0.9107,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,symmetric,0.1,3.0,80000.0,10.08375,0.8545722155572972,0.911,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,symmetric,0.1,4.0,80000.0,10.10875,0.8586943813745024,0.91325,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,symmetric,0.2,0.0,80000.0,19.885,0.8234866241022419,0.8979,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,symmetric,0.2,1.0,80000.0,20.07125,0.8329570234674998,0.90085,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,symmetric,0.2,2.0,80000.0,19.92625,0.822826110883825,0.8966,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,symmetric,0.2,3.0,80000.0,20.09,0.8325428013451649,0.8987,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,symmetric,0.2,4.0,80000.0,20.01875,0.830562320186678,0.90025,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,symmetric,0.3,0.0,80000.0,29.898750000000003,0.7873828614822898,0.8815,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,symmetric,0.3,1.0,80000.0,30.05625,0.7834927724859736,0.8814,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,symmetric,0.3,2.0,80000.0,30.03125,0.7797788055219572,0.8811,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,symmetric,0.3,3.0,80000.0,29.98375,0.7661683563000995,0.8791,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,symmetric,0.3,4.0,80000.0,30.051250000000003,0.7853175444201447,0.8815,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,symmetric,0.4,0.0,80000.0,40.0825,0.6836463224983075,0.86005,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,symmetric,0.4,1.0,80000.0,39.9325,0.6967336241904357,0.86125,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,symmetric,0.4,2.0,80000.0,40.21125,0.665835763966763,0.8571,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,symmetric,0.4,3.0,80000.0,40.08875,0.6767351142402102,0.86095,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,symmetric,0.4,4.0,80000.0,39.975,0.6649316449560688,0.8598,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,asymmetric,0.0,0.0,80000.0,0.0,0.8883991441620723,0.92555,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,asymmetric,0.0,1.0,80000.0,0.0,0.8889650753418392,0.92845,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,asymmetric,0.0,2.0,80000.0,0.0,0.8835323747350419,0.9261,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,asymmetric,0.0,3.0,80000.0,0.0,0.8875133811503207,0.92635,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,asymmetric,0.0,4.0,80000.0,0.0,0.8988543711610585,0.92925,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,asymmetric,0.1,0.0,80000.0,10.13875,0.8593311536486181,0.90485,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,asymmetric,0.1,1.0,80000.0,9.93625,0.854423677405908,0.9087,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,asymmetric,0.1,2.0,80000.0,10.19375,0.8555510732056618,0.9041,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,asymmetric,0.1,3.0,80000.0,10.08375,0.8556929647565477,0.90545,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,asymmetric,0.1,4.0,80000.0,10.10875,0.8669738829748617,0.90925,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,asymmetric,0.2,0.0,80000.0,19.885,0.8232927908391189,0.88055,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,asymmetric,0.2,1.0,80000.0,20.07125,0.8276320939658569,0.88125,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,asymmetric,0.2,2.0,80000.0,19.92625,0.8182100871633,0.8772,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,asymmetric,0.2,3.0,80000.0,20.09,0.8239648211281402,0.8793,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,asymmetric,0.2,4.0,80000.0,20.01875,0.8247189707651386,0.8819,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,asymmetric,0.3,0.0,80000.0,29.898750000000003,0.7742193644211653,0.84415,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,asymmetric,0.3,1.0,80000.0,30.05625,0.7859997918001354,0.84965,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,asymmetric,0.3,2.0,80000.0,30.03125,0.7866693553881828,0.8441,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,asymmetric,0.3,3.0,80000.0,29.98375,0.7641827419712569,0.84285,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,asymmetric,0.3,4.0,80000.0,30.051250000000003,0.7824696655790613,0.8456,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,asymmetric,0.4,0.0,80000.0,40.0825,0.6966043666508753,0.7921,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,asymmetric,0.4,1.0,80000.0,39.9325,0.669822441435677,0.7971,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,asymmetric,0.4,2.0,80000.0,40.21125,0.6812125261860054,0.79275,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,asymmetric,0.4,3.0,80000.0,40.08875,0.693306275540597,0.79305,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,asymmetric,0.4,4.0,80000.0,39.975,0.6743694969354685,0.7921,stacking_results_full.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
UNKNOWN,Stacking,,,,,100000.0,,0.8947255363081819,0.9362494944192492,stacking_test_results.csv,/kaggle/input/datasets/rabianaz22/3e-tabular-stacking-3rd-paper/stacking_results,Stacking
Image,RandomForest_Image,,symmetric,0.0,0.0,12960.0,0.0,0.9037211471257974,0.907716049382716,rf_image_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4c-image-rf-3rd-paper/rf_image_results/checkpoints,RandomForest_Image
Image,RandomForest_Image,,symmetric,0.0,1.0,12960.0,0.0,0.9107144278188934,0.9148148148148147,rf_image_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4c-image-rf-3rd-paper/rf_image_results/checkpoints,RandomForest_Image
Image,RandomForest_Image,,symmetric,0.0,2.0,12960.0,0.0,0.9098141499402914,0.9132716049382716,rf_image_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4c-image-rf-3rd-paper/rf_image_results/checkpoints,RandomForest_Image
Image,RandomForest_Image,,symmetric,0.0,3.0,12960.0,0.0,0.8920407741588887,0.8975308641975308,rf_image_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4c-image-rf-3rd-paper/rf_image_results/checkpoints,RandomForest_Image
Image,RandomForest_Image,,symmetric,0.0,4.0,12960.0,0.0,0.8954820501867667,0.8993827160493827,rf_image_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4c-image-rf-3rd-paper/rf_image_results/checkpoints,RandomForest_Image
Image,RandomForest_Image,,symmetric,0.1,0.0,12960.0,10.339506172839506,0.9022961018477188,0.9064814814814814,rf_image_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4c-image-rf-3rd-paper/rf_image_results/checkpoints,RandomForest_Image
Image,RandomForest_Image,,symmetric,0.1,1.0,12960.0,10.501543209876544,0.9102094853954812,0.9141975308641976,rf_image_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4c-image-rf-3rd-paper/rf_image_results/checkpoints,RandomForest_Image
Image,RandomForest_Image,,symmetric,0.1,2.0,12960.0,10.123456790123456,0.9062203684620812,0.9101851851851852,rf_image_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4c-image-rf-3rd-paper/rf_image_results/checkpoints,RandomForest_Image
Image,RandomForest_Image,,symmetric,0.1,3.0,12960.0,9.62962962962963,0.8917735991370339,0.8975308641975308,rf_image_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4c-image-rf-3rd-paper/rf_image_results/checkpoints,RandomForest_Image
Image,RandomForest_Image,,symmetric,0.1,4.0,12960.0,10.15432098765432,0.8966231531533216,0.9006172839506172,rf_image_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4c-image-rf-3rd-paper/rf_image_results/checkpoints,RandomForest_Image
Image,RandomForest_Image,,symmetric,0.2,0.0,12960.0,20.66358024691358,0.9046447703411123,0.908641975308642,rf_image_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4c-image-rf-3rd-paper/rf_image_results/checkpoints,RandomForest_Image
Image,RandomForest_Image,,symmetric,0.2,1.0,12960.0,20.2391975308642,0.9059553425858884,0.9101851851851852,rf_image_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4c-image-rf-3rd-paper/rf_image_results/checkpoints,RandomForest_Image
Image,RandomForest_Image,,symmetric,0.2,2.0,12960.0,19.405864197530864,0.9088805853223072,0.9123456790123456,rf_image_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4c-image-rf-3rd-paper/rf_image_results/checkpoints,RandomForest_Image
Image,RandomForest_Image,,symmetric,0.2,3.0,12960.0,19.945987654320987,0.8929368351309235,0.8981481481481481,rf_image_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4c-image-rf-3rd-paper/rf_image_results/checkpoints,RandomForest_Image
Image,RandomForest_Image,,symmetric,0.2,4.0,12960.0,19.33641975308642,0.8986694953203,0.9027777777777778,rf_image_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4c-image-rf-3rd-paper/rf_image_results/checkpoints,RandomForest_Image
Image,RandomForest_Image,,symmetric,0.3,0.0,12960.0,30.10030864197531,0.8991067039738162,0.9030864197530863,rf_image_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4c-image-rf-3rd-paper/rf_image_results/checkpoints,RandomForest_Image
Image,RandomForest_Image,,symmetric,0.3,1.0,12960.0,29.390432098765437,0.902964843257148,0.9070987654320988,rf_image_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4c-image-rf-3rd-paper/rf_image_results/checkpoints,RandomForest_Image
Image,RandomForest_Image,,symmetric,0.3,2.0,12960.0,29.791666666666668,0.9026186719152924,0.9064814814814814,rf_image_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4c-image-rf-3rd-paper/rf_image_results/checkpoints,RandomForest_Image
Image,RandomForest_Image,,symmetric,0.3,3.0,12960.0,29.28240740740741,0.8961918014750074,0.9015432098765432,rf_image_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4c-image-rf-3rd-paper/rf_image_results/checkpoints,RandomForest_Image
Image,RandomForest_Image,,symmetric,0.3,4.0,12960.0,30.27777777777777,0.8993632933638557,0.9030864197530863,rf_image_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4c-image-rf-3rd-paper/rf_image_results/checkpoints,RandomForest_Image
Image,RandomForest_Image,,symmetric,0.4,0.0,12960.0,39.513888888888886,0.8985318503830557,0.9027777777777778,rf_image_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4c-image-rf-3rd-paper/rf_image_results/checkpoints,RandomForest_Image
Image,RandomForest_Image,,symmetric,0.4,1.0,12960.0,40.08487654320987,0.8974427661212083,0.9015432098765432,rf_image_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4c-image-rf-3rd-paper/rf_image_results/checkpoints,RandomForest_Image
Image,RandomForest_Image,,symmetric,0.4,2.0,12960.0,39.41358024691358,0.9031750506540764,0.90679012345679,rf_image_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4c-image-rf-3rd-paper/rf_image_results/checkpoints,RandomForest_Image
Image,RandomForest_Image,,symmetric,0.4,3.0,12960.0,39.96141975308642,0.886699187598345,0.8922839506172839,rf_image_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4c-image-rf-3rd-paper/rf_image_results/checkpoints,RandomForest_Image
Image,RandomForest_Image,,symmetric,0.4,4.0,12960.0,40.223765432098766,0.8911344661707125,0.8950617283950617,rf_image_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4c-image-rf-3rd-paper/rf_image_results/checkpoints,RandomForest_Image
Image,RandomForest_Image,,asymmetric,0.0,0.0,12960.0,0.0,0.9037211471257974,0.907716049382716,rf_image_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4c-image-rf-3rd-paper/rf_image_results/checkpoints,RandomForest_Image
Image,RandomForest_Image,,asymmetric,0.0,1.0,12960.0,0.0,0.9107144278188934,0.9148148148148147,rf_image_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4c-image-rf-3rd-paper/rf_image_results/checkpoints,RandomForest_Image
Image,RandomForest_Image,,asymmetric,0.0,2.0,12960.0,0.0,0.9098141499402914,0.9132716049382716,rf_image_results_intermediate.csv,/kaggle/input/datasets/rabianaz22/4c-image-rf-3rd-paper/rf_image_results/checkpoints,RandomForest_Image
