dataset,condition,fold,method,f1,noise_type,noise_level
drybean,symmetric_30,4,CL_XGB,0.9323981339315522,symmetric,30
drybean,symmetric_40,0,CL_XGB,0.9218927727134044,symmetric,40
drybean,symmetric_40,1,CL_XGB,0.9324748805984068,symmetric,40
drybean,symmetric_40,2,CL_XGB,0.9212016394411208,symmetric,40
drybean,symmetric_40,3,CL_XGB,0.9222466377254106,symmetric,40
drybean,symmetric_40,4,CL_XGB,0.9342083167596384,symmetric,40
pendigits,asymmetric_10,0,CL_XGB,0.98807781705123,asymmetric,10
pendigits,asymmetric_10,1,CL_XGB,0.9895256357654396,asymmetric,10
pendigits,asymmetric_10,2,CL_XGB,0.9842304157788362,asymmetric,10
pendigits,asymmetric_10,3,CL_XGB,0.9878294359234672,asymmetric,10
pendigits,asymmetric_10,4,CL_XGB,0.9843371195378688,asymmetric,10
pendigits,asymmetric_20,0,CL_XGB,0.9849779297400424,asymmetric,20
pendigits,asymmetric_20,1,CL_XGB,0.9828310088745666,asymmetric,20
pendigits,asymmetric_20,2,CL_XGB,0.9803010999851496,asymmetric,20
pendigits,asymmetric_20,3,CL_XGB,0.984141304798257,asymmetric,20
pendigits,asymmetric_20,4,CL_XGB,0.9789538425180908,asymmetric,20
pendigits,asymmetric_30,0,CL_XGB,0.9644878998751948,asymmetric,30
pendigits,asymmetric_30,1,CL_XGB,0.9597467213980064,asymmetric,30
pendigits,asymmetric_30,2,CL_XGB,0.9546718431264124,asymmetric,30
pendigits,asymmetric_30,3,CL_XGB,0.9478311886221326,asymmetric,30
pendigits,asymmetric_30,4,CL_XGB,0.9537098138083075,asymmetric,30
pendigits,asymmetric_40,0,CL_XGB,0.8444089055378814,asymmetric,40
pendigits,asymmetric_40,1,CL_XGB,0.7975076701887026,asymmetric,40
pendigits,asymmetric_40,2,CL_XGB,0.8579838833588184,asymmetric,40
pendigits,asymmetric_40,3,CL_XGB,0.8083126932192821,asymmetric,40
pendigits,asymmetric_40,4,CL_XGB,0.81728177806948,asymmetric,40
pendigits,clean_0,0,CL_XGB,0.99024913938367,clean,0
pendigits,clean_0,1,CL_XGB,0.9932884234154372,clean,0
pendigits,clean_0,2,CL_XGB,0.987933719615458,clean,0
pendigits,clean_0,3,CL_XGB,0.990100692187735,clean,0
pendigits,clean_0,4,CL_XGB,0.9873642317162906,clean,0
pendigits,pairflip_40,0,CL_XGB,0.8882376820668402,pairflip,40
pendigits,pairflip_40,1,CL_XGB,0.8898804573210679,pairflip,40
pendigits,pairflip_40,2,CL_XGB,0.8969056220041173,pairflip,40
pendigits,pairflip_40,3,CL_XGB,0.871196570180319,pairflip,40
pendigits,pairflip_40,4,CL_XGB,0.900874342832978,pairflip,40
pendigits,symmetric_10,0,CL_XGB,0.9865760747192588,symmetric,10
pendigits,symmetric_10,1,CL_XGB,0.9909665735596372,symmetric,10
pendigits,symmetric_10,2,CL_XGB,0.9781264572950372,symmetric,10
pendigits,symmetric_10,3,CL_XGB,0.990117842962551,symmetric,10
pendigits,symmetric_10,4,CL_XGB,0.9871986403025864,symmetric,10
pendigits,symmetric_20,0,CL_XGB,0.9818946325078024,symmetric,20
pendigits,symmetric_20,1,CL_XGB,0.9864487697027144,symmetric,20
pendigits,symmetric_20,2,CL_XGB,0.9826079435405098,symmetric,20
pendigits,symmetric_20,3,CL_XGB,0.985484644611278,symmetric,20
pendigits,symmetric_20,4,CL_XGB,0.9811206659304276,symmetric,20
pendigits,symmetric_30,0,CL_XGB,0.9873059500864866,symmetric,30
pendigits,symmetric_30,1,CL_XGB,0.9887759177891848,symmetric,30
pendigits,symmetric_30,2,CL_XGB,0.9819109666823274,symmetric,30
pendigits,symmetric_30,3,CL_XGB,0.986328625146722,symmetric,30
pendigits,symmetric_30,4,CL_XGB,0.9787740550347148,symmetric,30
pendigits,symmetric_40,0,CL_XGB,0.9872112572610616,symmetric,40
pendigits,symmetric_40,1,CL_XGB,0.9827834898050058,symmetric,40
pendigits,symmetric_40,2,CL_XGB,0.977394558497456,symmetric,40
pendigits,symmetric_40,3,CL_XGB,0.9816795756078374,symmetric,40
pendigits,symmetric_40,4,CL_XGB,0.9767046865090324,symmetric,40
satimage,asymmetric_10,0,CL_XGB,0.8917950641054847,asymmetric,10
satimage,asymmetric_10,1,CL_XGB,0.8605241062922974,asymmetric,10
satimage,asymmetric_10,2,CL_XGB,0.881705268646371,asymmetric,10
satimage,asymmetric_10,3,CL_XGB,0.8874174334100409,asymmetric,10
satimage,asymmetric_10,4,CL_XGB,0.894789852306307,asymmetric,10
satimage,asymmetric_20,0,CL_XGB,0.8846789157082288,asymmetric,20
satimage,asymmetric_20,1,CL_XGB,0.8570328286695054,asymmetric,20
satimage,asymmetric_20,2,CL_XGB,0.8744682034244439,asymmetric,20
satimage,asymmetric_20,3,CL_XGB,0.8768449745901034,asymmetric,20
satimage,asymmetric_20,4,CL_XGB,0.8897276101604378,asymmetric,20
satimage,asymmetric_30,0,CL_XGB,0.8664753538620537,asymmetric,30
satimage,asymmetric_30,1,CL_XGB,0.8235414944522681,asymmetric,30
satimage,asymmetric_30,2,CL_XGB,0.8378856549018027,asymmetric,30
satimage,asymmetric_30,3,CL_XGB,0.8625491863352645,asymmetric,30
satimage,asymmetric_30,4,CL_XGB,0.86555723396508,asymmetric,30
satimage,asymmetric_40,0,CL_XGB,0.7638251760180905,asymmetric,40
satimage,asymmetric_40,1,CL_XGB,0.679287455272814,asymmetric,40
satimage,asymmetric_40,2,CL_XGB,0.8035725523306859,asymmetric,40
satimage,asymmetric_40,3,CL_XGB,0.7327175537417613,asymmetric,40
satimage,asymmetric_40,4,CL_XGB,0.8055278033426402,asymmetric,40
satimage,clean_0,0,CL_XGB,0.8944283921009225,clean,0
satimage,clean_0,1,CL_XGB,0.8598338204688757,clean,0
satimage,clean_0,2,CL_XGB,0.8883214845792144,clean,0
satimage,clean_0,3,CL_XGB,0.9082003222763526,clean,0
satimage,clean_0,4,CL_XGB,0.900177911774196,clean,0
satimage,pairflip_40,0,CL_XGB,0.820113021453901,pairflip,40
satimage,pairflip_40,1,CL_XGB,0.7183630945901923,pairflip,40
satimage,pairflip_40,2,CL_XGB,0.835407097501053,pairflip,40
satimage,pairflip_40,3,CL_XGB,0.7680802441336788,pairflip,40
satimage,pairflip_40,4,CL_XGB,0.8103818313652099,pairflip,40
satimage,symmetric_10,0,CL_XGB,0.880765578711177,symmetric,10
satimage,symmetric_10,1,CL_XGB,0.8543013380236935,symmetric,10
satimage,symmetric_10,2,CL_XGB,0.8849140723586647,symmetric,10
satimage,symmetric_10,3,CL_XGB,0.8882816413932794,symmetric,10
satimage,symmetric_10,4,CL_XGB,0.8991972060994661,symmetric,10
satimage,symmetric_20,0,CL_XGB,0.8747226805037244,symmetric,20
satimage,symmetric_20,1,CL_XGB,0.8558118056648514,symmetric,20
satimage,symmetric_20,2,CL_XGB,0.8848798273373805,symmetric,20
satimage,symmetric_20,3,CL_XGB,0.875902314501127,symmetric,20
satimage,symmetric_20,4,CL_XGB,0.8860639487741722,symmetric,20
satimage,symmetric_30,0,CL_XGB,0.8733067947599679,symmetric,30
satimage,symmetric_30,1,CL_XGB,0.8425047777415591,symmetric,30
satimage,symmetric_30,2,CL_XGB,0.8645378151469131,symmetric,30
satimage,symmetric_30,3,CL_XGB,0.8962267860089113,symmetric,30
satimage,symmetric_30,4,CL_XGB,0.8856222763961892,symmetric,30
satimage,symmetric_40,0,CL_XGB,0.8701968637204965,symmetric,40
satimage,symmetric_40,1,CL_XGB,0.8424323152879077,symmetric,40
satimage,symmetric_40,2,CL_XGB,0.867363164926207,symmetric,40
satimage,symmetric_40,3,CL_XGB,0.8727245341568426,symmetric,40
satimage,symmetric_40,4,CL_XGB,0.8869207887617105,symmetric,40
shuttle,asymmetric_10,0,CL_XGB,0.8795578239601959,asymmetric,10
shuttle,asymmetric_10,1,CL_XGB,0.9364356642393776,asymmetric,10
shuttle,asymmetric_10,2,CL_XGB,0.9106172844610638,asymmetric,10
shuttle,asymmetric_10,3,CL_XGB,0.8874006785024278,asymmetric,10
shuttle,asymmetric_10,4,CL_XGB,0.9061262415015096,asymmetric,10
shuttle,asymmetric_20,0,CL_XGB,0.8089590440889874,asymmetric,20
shuttle,asymmetric_20,1,CL_XGB,0.8166201097728583,asymmetric,20
shuttle,asymmetric_20,2,CL_XGB,0.7975819823139277,asymmetric,20
shuttle,asymmetric_20,3,CL_XGB,0.8093050436311648,asymmetric,20
shuttle,asymmetric_20,4,CL_XGB,0.7951793920381376,asymmetric,20
shuttle,asymmetric_30,0,CL_XGB,0.7217005420321143,asymmetric,30
shuttle,asymmetric_30,1,CL_XGB,0.7576982663086458,asymmetric,30
shuttle,asymmetric_30,2,CL_XGB,0.7467102461633746,asymmetric,30
shuttle,asymmetric_30,3,CL_XGB,0.7485916162176045,asymmetric,30
shuttle,asymmetric_30,4,CL_XGB,0.749281541399766,asymmetric,30
shuttle,asymmetric_40,0,CL_XGB,0.6520011948354281,asymmetric,40
shuttle,asymmetric_40,1,CL_XGB,0.653470553195114,asymmetric,40
shuttle,asymmetric_40,2,CL_XGB,0.6232681825469446,asymmetric,40
shuttle,asymmetric_40,3,CL_XGB,0.6418341415501353,asymmetric,40
shuttle,asymmetric_40,4,CL_XGB,0.6493905661442805,asymmetric,40
shuttle,clean_0,0,CL_XGB,0.9497323002147045,clean,0
shuttle,clean_0,1,CL_XGB,0.9595451302237136,clean,0
shuttle,clean_0,2,CL_XGB,0.9433631823131992,clean,0
shuttle,clean_0,3,CL_XGB,0.9159502040803406,clean,0
shuttle,clean_0,4,CL_XGB,0.9493109484123112,clean,0
shuttle,pairflip_40,0,CL_XGB,0.6517287400840774,pairflip,40
shuttle,pairflip_40,1,CL_XGB,0.6474713012141897,pairflip,40
shuttle,pairflip_40,2,CL_XGB,0.6146057495298233,pairflip,40
shuttle,pairflip_40,3,CL_XGB,0.6471397800254007,pairflip,40
shuttle,pairflip_40,4,CL_XGB,0.64623438054385,pairflip,40
shuttle,symmetric_10,0,CL_XGB,0.8687797746821173,symmetric,10
shuttle,symmetric_10,1,CL_XGB,0.932824128398316,symmetric,10
shuttle,symmetric_10,2,CL_XGB,0.9205490189608736,symmetric,10
shuttle,symmetric_10,3,CL_XGB,0.9260111094847944,symmetric,10
shuttle,symmetric_10,4,CL_XGB,0.9451321858740248,symmetric,10
shuttle,symmetric_20,0,CL_XGB,0.8605767956243606,symmetric,20
shuttle,symmetric_20,1,CL_XGB,0.9291486832804516,symmetric,20
shuttle,symmetric_20,2,CL_XGB,0.8834995357874919,symmetric,20
shuttle,symmetric_20,3,CL_XGB,0.8804923797618575,symmetric,20
shuttle,symmetric_20,4,CL_XGB,0.8748732655537723,symmetric,20
shuttle,symmetric_30,0,CL_XGB,0.8778504877951414,symmetric,30
shuttle,symmetric_30,1,CL_XGB,0.8998408530321924,symmetric,30
shuttle,symmetric_30,2,CL_XGB,0.8423398083847595,symmetric,30
shuttle,symmetric_30,3,CL_XGB,0.8745408445777814,symmetric,30
shuttle,symmetric_30,4,CL_XGB,0.8737642607518114,symmetric,30
shuttle,symmetric_40,0,CL_XGB,0.799251847596205,symmetric,40
shuttle,symmetric_40,1,CL_XGB,0.854548096034025,symmetric,40
shuttle,symmetric_40,2,CL_XGB,0.7745625031172214,symmetric,40
shuttle,symmetric_40,3,CL_XGB,0.8134933732663482,symmetric,40
shuttle,symmetric_40,4,CL_XGB,0.7707890613586437,symmetric,40
har,asymmetric_10,0,CL_XGB,0.9796580684496976,asymmetric,10
har,asymmetric_10,1,CL_XGB,0.9853460395328578,asymmetric,10
har,asymmetric_10,2,CL_XGB,0.9788274540966808,asymmetric,10
har,asymmetric_10,3,CL_XGB,0.980590414649108,asymmetric,10
har,asymmetric_10,4,CL_XGB,0.9837132689336536,asymmetric,10
har,asymmetric_20,0,CL_XGB,0.9735192379941984,asymmetric,20
har,asymmetric_20,1,CL_XGB,0.9799451479641652,asymmetric,20
har,asymmetric_20,2,CL_XGB,0.9670476537617052,asymmetric,20
har,asymmetric_20,3,CL_XGB,0.9798522908199608,asymmetric,20
har,asymmetric_20,4,CL_XGB,0.9751050573551197,asymmetric,20
har,asymmetric_30,0,CL_XGB,0.951981625277301,asymmetric,30
har,asymmetric_30,1,CL_XGB,0.9595418329094696,asymmetric,30
har,asymmetric_30,2,CL_XGB,0.9400475895355852,asymmetric,30
har,asymmetric_30,3,CL_XGB,0.9621208767671624,asymmetric,30
har,asymmetric_30,4,CL_XGB,0.9531479727572696,asymmetric,30
har,asymmetric_40,0,CL_XGB,0.8866679893006942,asymmetric,40
har,asymmetric_40,1,CL_XGB,0.8797614081713374,asymmetric,40
har,asymmetric_40,2,CL_XGB,0.881423584379582,asymmetric,40
har,asymmetric_40,3,CL_XGB,0.8669564332048337,asymmetric,40
har,asymmetric_40,4,CL_XGB,0.879349318122243,asymmetric,40
har,clean_0,0,CL_XGB,0.988954359925993,clean,0
har,clean_0,1,CL_XGB,0.9911590653346884,clean,0
har,clean_0,2,CL_XGB,0.9860821988928752,clean,0
har,clean_0,3,CL_XGB,0.987216310701822,clean,0
har,clean_0,4,CL_XGB,0.9878479309172968,clean,0
har,pairflip_40,0,CL_XGB,0.9092136352779632,pairflip,40
har,pairflip_40,1,CL_XGB,0.9005667309057447,pairflip,40
har,pairflip_40,2,CL_XGB,0.8934879051286021,pairflip,40
har,pairflip_40,3,CL_XGB,0.9049611483663992,pairflip,40
har,pairflip_40,4,CL_XGB,0.8781383337667341,pairflip,40
har,symmetric_10,0,CL_XGB,0.978187380292086,symmetric,10
har,symmetric_10,1,CL_XGB,0.9855697445316532,symmetric,10
har,symmetric_10,2,CL_XGB,0.9788116096091426,symmetric,10
har,symmetric_10,3,CL_XGB,0.978412552641371,symmetric,10
har,symmetric_10,4,CL_XGB,0.9822445158535044,symmetric,10
har,symmetric_20,0,CL_XGB,0.9790272911774528,symmetric,20
har,symmetric_20,1,CL_XGB,0.9914384137766092,symmetric,20
har,symmetric_20,2,CL_XGB,0.9737206419143708,symmetric,20
har,symmetric_20,3,CL_XGB,0.978547099386518,symmetric,20
har,symmetric_20,4,CL_XGB,0.9812929429437558,symmetric,20
har,symmetric_30,0,CL_XGB,0.9691208502833136,symmetric,30
har,symmetric_30,1,CL_XGB,0.9720359707522408,symmetric,30
har,symmetric_30,2,CL_XGB,0.9665743297259176,symmetric,30
har,symmetric_30,3,CL_XGB,0.9648382155170498,symmetric,30
har,symmetric_30,4,CL_XGB,0.9721153416138604,symmetric,30
har,symmetric_40,0,CL_XGB,0.9634973363633644,symmetric,40
har,symmetric_40,1,CL_XGB,0.96974716710689,symmetric,40
har,symmetric_40,2,CL_XGB,0.9645472714895296,symmetric,40
har,symmetric_40,3,CL_XGB,0.9659797401394394,symmetric,40
har,symmetric_40,4,CL_XGB,0.9649605069811168,symmetric,40
isolet,asymmetric_10,0,CL_XGB,0.9285066373578416,asymmetric,10
isolet,asymmetric_10,1,CL_XGB,0.942660056375636,asymmetric,10
isolet,asymmetric_10,2,CL_XGB,0.9388410804754556,asymmetric,10
isolet,asymmetric_10,3,CL_XGB,0.9496807103550302,asymmetric,10
isolet,asymmetric_10,4,CL_XGB,0.9335241317905342,asymmetric,10
isolet,asymmetric_20,0,CL_XGB,0.9301385645666608,asymmetric,20
isolet,asymmetric_20,1,CL_XGB,0.9348084471112584,asymmetric,20
isolet,asymmetric_20,2,CL_XGB,0.9322161541829336,asymmetric,20
isolet,asymmetric_20,3,CL_XGB,0.9475268228048196,asymmetric,20
isolet,asymmetric_20,4,CL_XGB,0.9324925737611508,asymmetric,20
isolet,asymmetric_30,0,CL_XGB,0.9067044839369178,asymmetric,30
isolet,asymmetric_30,1,CL_XGB,0.920734224767054,asymmetric,30
isolet,asymmetric_30,2,CL_XGB,0.9185941550491056,asymmetric,30
isolet,asymmetric_30,3,CL_XGB,0.9206574949879764,asymmetric,30
isolet,asymmetric_30,4,CL_XGB,0.9030725951976536,asymmetric,30
isolet,asymmetric_40,0,CL_XGB,0.8000083800454555,asymmetric,40
isolet,asymmetric_40,1,CL_XGB,0.7909730730568559,asymmetric,40
isolet,asymmetric_40,2,CL_XGB,0.8001686008091627,asymmetric,40
isolet,asymmetric_40,3,CL_XGB,0.7690898819983237,asymmetric,40
isolet,asymmetric_40,4,CL_XGB,0.8079820471932865,asymmetric,40
isolet,clean_0,0,CL_XGB,0.9339765391242772,clean,0
isolet,clean_0,1,CL_XGB,0.9405046113371742,clean,0
isolet,clean_0,2,CL_XGB,0.9375123916710878,clean,0
isolet,clean_0,3,CL_XGB,0.9634909397276862,clean,0
isolet,clean_0,4,CL_XGB,0.9484397703353424,clean,0
isolet,pairflip_40,0,CL_XGB,0.8794283109962803,pairflip,40
isolet,pairflip_40,1,CL_XGB,0.8921355998754797,pairflip,40
isolet,pairflip_40,2,CL_XGB,0.8899314910655953,pairflip,40
isolet,pairflip_40,3,CL_XGB,0.8810009915635704,pairflip,40
isolet,pairflip_40,4,CL_XGB,0.893395416057938,pairflip,40
isolet,symmetric_10,0,CL_XGB,0.926344048481777,symmetric,10
isolet,symmetric_10,1,CL_XGB,0.9363268736109516,symmetric,10
isolet,symmetric_10,2,CL_XGB,0.9388580413061938,symmetric,10
isolet,symmetric_10,3,CL_XGB,0.9646012977503468,symmetric,10
isolet,symmetric_10,4,CL_XGB,0.9345019870943514,symmetric,10
isolet,symmetric_20,0,CL_XGB,0.9271949592476074,symmetric,20
isolet,symmetric_20,1,CL_XGB,0.928755930185064,symmetric,20
isolet,symmetric_20,2,CL_XGB,0.9307661200003774,symmetric,20
isolet,symmetric_20,3,CL_XGB,0.9495236835389356,symmetric,20
isolet,symmetric_20,4,CL_XGB,0.9347123177770376,symmetric,20
isolet,symmetric_30,0,CL_XGB,0.9111790144517956,symmetric,30
isolet,symmetric_30,1,CL_XGB,0.9260809600557868,symmetric,30
isolet,symmetric_30,2,CL_XGB,0.9312389358595932,symmetric,30
isolet,symmetric_30,3,CL_XGB,0.9496363222466808,symmetric,30
isolet,symmetric_30,4,CL_XGB,0.9311501809159302,symmetric,30
isolet,symmetric_40,0,CL_XGB,0.9056968216503865,symmetric,40
isolet,symmetric_40,1,CL_XGB,0.9217587732144314,symmetric,40
isolet,symmetric_40,2,CL_XGB,0.9233503737840189,symmetric,40
isolet,symmetric_40,3,CL_XGB,0.9463860120128184,symmetric,40
isolet,symmetric_40,4,CL_XGB,0.920644414246471,symmetric,40
fmnist,asymmetric_10,0,CL_XGB,0.8896173591160619,asymmetric,10
fmnist,asymmetric_10,1,CL_XGB,0.8822980406007913,asymmetric,10
fmnist,asymmetric_10,2,CL_XGB,0.8807190308263608,asymmetric,10
fmnist,asymmetric_10,3,CL_XGB,0.8787651586988179,asymmetric,10
fmnist,asymmetric_10,4,CL_XGB,0.8908801305225431,asymmetric,10
fmnist,asymmetric_20,0,CL_XGB,0.8864115211828208,asymmetric,20
fmnist,asymmetric_20,1,CL_XGB,0.8773840142323852,asymmetric,20
fmnist,asymmetric_20,2,CL_XGB,0.8794479833316231,asymmetric,20
fmnist,asymmetric_20,3,CL_XGB,0.8752658589436978,asymmetric,20
fmnist,asymmetric_20,4,CL_XGB,0.884889815144906,asymmetric,20
fmnist,asymmetric_30,0,CL_XGB,0.8817728043976951,asymmetric,30
fmnist,asymmetric_30,1,CL_XGB,0.8749346033945116,asymmetric,30
fmnist,asymmetric_30,2,CL_XGB,0.8695833364070437,asymmetric,30
fmnist,asymmetric_30,3,CL_XGB,0.8717497139044689,asymmetric,30
fmnist,asymmetric_30,4,CL_XGB,0.883557548459275,asymmetric,30
fmnist,asymmetric_40,0,CL_XGB,0.8640304641763393,asymmetric,40
fmnist,asymmetric_40,1,CL_XGB,0.8533032931391775,asymmetric,40
fmnist,asymmetric_40,2,CL_XGB,0.8497210967457247,asymmetric,40
fmnist,asymmetric_40,3,CL_XGB,0.8520950101035144,asymmetric,40
fmnist,asymmetric_40,4,CL_XGB,0.8574480505404303,asymmetric,40
fmnist,clean_0,0,CL_XGB,0.8913335187755939,clean,0
fmnist,clean_0,1,CL_XGB,0.8857382321553121,clean,0
fmnist,clean_0,2,CL_XGB,0.8885394153430244,clean,0
fmnist,clean_0,3,CL_XGB,0.8811754135247172,clean,0
fmnist,clean_0,4,CL_XGB,0.8925526371288133,clean,0
fmnist,pairflip_40,0,CL_XGB,0.8580583038126509,pairflip,40
fmnist,pairflip_40,1,CL_XGB,0.8500519050429907,pairflip,40
fmnist,pairflip_40,2,CL_XGB,0.8553971933496411,pairflip,40
fmnist,pairflip_40,3,CL_XGB,0.8587997426348973,pairflip,40
fmnist,pairflip_40,4,CL_XGB,0.8541052293361722,pairflip,40
fmnist,symmetric_10,0,CL_XGB,0.8875628106481696,symmetric,10
fmnist,symmetric_10,1,CL_XGB,0.8813782433670424,symmetric,10
fmnist,symmetric_10,2,CL_XGB,0.8813967737947115,symmetric,10
fmnist,symmetric_10,3,CL_XGB,0.8778297384717325,symmetric,10
fmnist,symmetric_10,4,CL_XGB,0.8905368189721035,symmetric,10
fmnist,symmetric_20,0,CL_XGB,0.885800357948652,symmetric,20
fmnist,symmetric_20,1,CL_XGB,0.8764483775811543,symmetric,20
fmnist,symmetric_20,2,CL_XGB,0.878703880340818,symmetric,20
fmnist,symmetric_20,3,CL_XGB,0.87282027120616,symmetric,20
fmnist,symmetric_20,4,CL_XGB,0.8805705025021014,symmetric,20
fmnist,symmetric_30,0,CL_XGB,0.8800489448306432,symmetric,30
fmnist,symmetric_30,1,CL_XGB,0.8768343752527082,symmetric,30
fmnist,symmetric_30,2,CL_XGB,0.8688811530323642,symmetric,30
fmnist,symmetric_30,3,CL_XGB,0.8725527921534086,symmetric,30
fmnist,symmetric_30,4,CL_XGB,0.8793767700400371,symmetric,30
fmnist,symmetric_40,0,CL_XGB,0.8774941536943841,symmetric,40
fmnist,symmetric_40,1,CL_XGB,0.8694622074494168,symmetric,40
fmnist,symmetric_40,2,CL_XGB,0.8666945176005628,symmetric,40
fmnist,symmetric_40,3,CL_XGB,0.8677601887047516,symmetric,40
fmnist,symmetric_40,4,CL_XGB,0.873632770753864,symmetric,40
cifar10,asymmetric_10,0,CL_XGB,0.8604698835749367,asymmetric,10
cifar10,asymmetric_10,1,CL_XGB,0.871873402206034,asymmetric,10
cifar10,asymmetric_10,2,CL_XGB,0.864729653621039,asymmetric,10
cifar10,asymmetric_10,3,CL_XGB,0.8693193063819293,asymmetric,10
cifar10,asymmetric_10,4,CL_XGB,0.856433071571925,asymmetric,10
cifar10,asymmetric_20,0,CL_XGB,0.8501390908520898,asymmetric,20
cifar10,asymmetric_20,1,CL_XGB,0.8634270466344474,asymmetric,20
cifar10,asymmetric_20,2,CL_XGB,0.8560246100585488,asymmetric,20
cifar10,asymmetric_20,3,CL_XGB,0.864021017418886,asymmetric,20
cifar10,asymmetric_20,4,CL_XGB,0.8508521868477856,asymmetric,20
cifar10,asymmetric_30,0,CL_XGB,0.8442950349214003,asymmetric,30
cifar10,asymmetric_30,1,CL_XGB,0.8582678903249713,asymmetric,30
cifar10,asymmetric_30,2,CL_XGB,0.8532409974445884,asymmetric,30
cifar10,asymmetric_30,3,CL_XGB,0.8533894820288083,asymmetric,30
cifar10,asymmetric_30,4,CL_XGB,0.8481360011901715,asymmetric,30
cifar10,asymmetric_40,0,CL_XGB,0.7944536687811411,asymmetric,40
cifar10,asymmetric_40,1,CL_XGB,0.8123862910693204,asymmetric,40
cifar10,asymmetric_40,2,CL_XGB,0.8078548849453695,asymmetric,40
cifar10,asymmetric_40,3,CL_XGB,0.81615118842761,asymmetric,40
cifar10,asymmetric_40,4,CL_XGB,0.8063376702863725,asymmetric,40
cifar10,c10n_aggre_0,0,CL_XGB,0.864329397636667,c10n_aggre,0
cifar10,c10n_aggre_0,1,CL_XGB,0.8667661925293524,c10n_aggre,0
cifar10,c10n_aggre_0,2,CL_XGB,0.860461997825874,c10n_aggre,0
cifar10,c10n_aggre_0,3,CL_XGB,0.8725787926945783,c10n_aggre,0
cifar10,c10n_aggre_0,4,CL_XGB,0.8556903397551403,c10n_aggre,0
cifar10,c10n_random1_0,0,CL_XGB,0.8542896832909228,c10n_random1,0
cifar10,c10n_random1_0,1,CL_XGB,0.8612951795237226,c10n_random1,0
cifar10,c10n_random1_0,2,CL_XGB,0.857684108629605,c10n_random1,0
cifar10,c10n_random1_0,3,CL_XGB,0.8657718262072749,c10n_random1,0
cifar10,c10n_random1_0,4,CL_XGB,0.8542765584175747,c10n_random1,0
cifar10,c10n_worse_0,0,CL_XGB,0.8263650549362881,c10n_worse,0
cifar10,c10n_worse_0,1,CL_XGB,0.8291481361418676,c10n_worse,0
cifar10,c10n_worse_0,2,CL_XGB,0.825151011637565,c10n_worse,0
cifar10,c10n_worse_0,3,CL_XGB,0.8368661868307707,c10n_worse,0
cifar10,c10n_worse_0,4,CL_XGB,0.8271947560592178,c10n_worse,0
cifar10,clean_0,0,CL_XGB,0.8619525842204044,clean,0
cifar10,clean_0,1,CL_XGB,0.8731894440388717,clean,0
cifar10,clean_0,2,CL_XGB,0.8691584843610883,clean,0
cifar10,clean_0,3,CL_XGB,0.8730922494730631,clean,0
cifar10,clean_0,4,CL_XGB,0.858089768636443,clean,0
cifar10,pairflip_40,0,CL_XGB,0.821528130063491,pairflip,40
cifar10,pairflip_40,1,CL_XGB,0.8293140410311024,pairflip,40
cifar10,pairflip_40,2,CL_XGB,0.8307312390389356,pairflip,40
cifar10,pairflip_40,3,CL_XGB,0.8319775477091802,pairflip,40
cifar10,pairflip_40,4,CL_XGB,0.8265148103986151,pairflip,40
cifar10,symmetric_10,0,CL_XGB,0.856633969189941,symmetric,10
cifar10,symmetric_10,1,CL_XGB,0.8728486336343722,symmetric,10
cifar10,symmetric_10,2,CL_XGB,0.8642575326460765,symmetric,10
cifar10,symmetric_10,3,CL_XGB,0.8716667461389017,symmetric,10
cifar10,symmetric_10,4,CL_XGB,0.8569970243153545,symmetric,10
cifar10,symmetric_20,0,CL_XGB,0.8546207195623164,symmetric,20
cifar10,symmetric_20,1,CL_XGB,0.8668001549527705,symmetric,20
cifar10,symmetric_20,2,CL_XGB,0.8610527970011391,symmetric,20
cifar10,symmetric_20,3,CL_XGB,0.8639556077973838,symmetric,20
cifar10,symmetric_20,4,CL_XGB,0.8555833302804494,symmetric,20
cifar10,symmetric_30,0,CL_XGB,0.8505853252417154,symmetric,30
cifar10,symmetric_30,1,CL_XGB,0.8565465946954657,symmetric,30
cifar10,symmetric_30,2,CL_XGB,0.8553930054341332,symmetric,30
cifar10,symmetric_30,3,CL_XGB,0.8654028046456472,symmetric,30
cifar10,symmetric_30,4,CL_XGB,0.8481494617422293,symmetric,30
cifar10,symmetric_40,0,CL_XGB,0.8466462685760685,symmetric,40
cifar10,symmetric_40,1,CL_XGB,0.8536172572163515,symmetric,40
cifar10,symmetric_40,2,CL_XGB,0.8506856941914676,symmetric,40
cifar10,symmetric_40,3,CL_XGB,0.858737009893076,symmetric,40
cifar10,symmetric_40,4,CL_XGB,0.845538088556037,symmetric,40
drybean,asymmetric_10,0,GCE_XGB,0.929465145355773,asymmetric,10
drybean,asymmetric_10,1,GCE_XGB,0.9330638384876982,asymmetric,10
drybean,asymmetric_10,2,GCE_XGB,0.928261996442744,asymmetric,10
drybean,asymmetric_10,3,GCE_XGB,0.9325556801327683,asymmetric,10
drybean,asymmetric_10,4,GCE_XGB,0.9403987476112786,asymmetric,10
drybean,asymmetric_20,0,GCE_XGB,0.8909581368567397,asymmetric,20
drybean,asymmetric_20,1,GCE_XGB,0.9073617968597182,asymmetric,20
drybean,asymmetric_20,2,GCE_XGB,0.8986861193310033,asymmetric,20
drybean,asymmetric_20,3,GCE_XGB,0.8825249952595879,asymmetric,20
